PART NUMBER,GROUP,CUST PRICE,RET PRICE,CATEGORY
063902,PRICEGROUP5,44.3137,81.8109,3010
063902,PRICEGROUP6,32.9518,81.8109,3031
063902,PRICEGROUP7,40.9055,81.8109,3021
063902UC,PRICEGROUP1,52.7702,117.8169,3050
063902UC,PRICEGROUP2,52.7702,117.8169,3040
063902UC,PRICEGROUP3,56.4579,117.8169,3030
063902UC,PRICEGROUP4,60.1337,117.8169,3020
063902UC,PRICEGROUP5,63.8214,117.8169,3010
063902UC,PRICEGROUP6,52.7725,117.8169,3031
063902UC,PRICEGROUP7,60.0866,117.8169,3021
064102,PRICEGROUP1,35.5874,88.3545,3050
064102,PRICEGROUP2,35.5874,88.3545,3040
064102,PRICEGROUP3,39.2692,88.3545,3030
064102,PRICEGROUP4,44.1773,88.3545,3020
064102,PRICEGROUP5,47.8581,88.3545,3010
064102,PRICEGROUP6,35.5874,88.3545,3031
064102,PRICEGROUP7,44.1773,88.3545,3021
064112,PRICEGROUP1,48.007,119.1892,3050
064112,PRICEGROUP2,48.007,119.1892,3040
064112,PRICEGROUP3,52.9736,119.1892,3030
064112,PRICEGROUP4,59.5946,119.1892,3020
064112,PRICEGROUP5,64.56,119.1892,3010
064112,PRICEGROUP6,48.007,119.1892,3031
064112,PRICEGROUP7,59.5946,119.1892,3021
064200,PRICEGROUP1,32.9518,81.8109,3050
064200,PRICEGROUP2,32.9518,81.8109,3040
064200,PRICEGROUP3,36.3609,81.8109,3030
064200,PRICEGROUP4,40.9055,81.8109,3020
064200,PRICEGROUP5,44.3137,81.8109,3010
064200,PRICEGROUP6,32.9518,81.8109,3031
064200,PRICEGROUP7,40.9055,81.8109,3021
064300,PRICEGROUP1,32.9518,81.8109,3050
064300,PRICEGROUP2,32.9518,81.8109,3040
064300,PRICEGROUP3,36.3609,81.8109,3030
064300,PRICEGROUP4,40.9055,81.8109,3020
064300,PRICEGROUP5,44.3137,81.8109,3010
064300,PRICEGROUP6,32.9518,81.8109,3031
064300,PRICEGROUP7,40.9055,81.8109,3021
064301,PRICEGROUP1,52.7702,117.8169,3050
064301,PRICEGROUP2,52.7702,117.8169,3040
064301,PRICEGROUP3,56.4579,117.8169,3030
064301,PRICEGROUP4,60.1337,117.8169,3020
064301,PRICEGROUP5,63.8214,117.8169,3010
064301,PRICEGROUP6,52.7725,117.8169,3031
064301,PRICEGROUP7,60.0866,117.8169,3021
064301UC,PRICEGROUP1,52.7702,117.8169,3050
064301UC,PRICEGROUP2,52.7702,117.8169,3040
064301UC,PRICEGROUP3,56.4579,117.8169,3030
064301UC,PRICEGROUP4,60.1337,117.8169,3020
064301UC,PRICEGROUP5,63.8214,117.8169,3010
064301UC,PRICEGROUP6,52.7725,117.8169,3031
064301UC,PRICEGROUP7,60.0866,117.8169,3021
064310,PRICEGROUP1,52.7702,117.8169,3050
064310,PRICEGROUP2,52.7702,117.8169,3040
064310,PRICEGROUP3,56.4579,117.8169,3030
064310,PRICEGROUP4,60.1337,117.8169,3020
064310,PRICEGROUP5,63.8214,117.8169,3010
064310,PRICEGROUP6,52.7725,117.8169,3031
064310,PRICEGROUP7,60.0866,117.8169,3021
064310UC,PRICEGROUP1,52.7702,117.8169,3050
064310UC,PRICEGROUP2,52.7702,117.8169,3040
064310UC,PRICEGROUP3,56.4579,117.8169,3030
064310UC,PRICEGROUP4,60.1337,117.8169,3020
064310UC,PRICEGROUP5,63.8214,117.8169,3010
064310UC,PRICEGROUP6,52.7725,117.8169,3031
064310UC,PRICEGROUP7,60.0866,117.8169,3021
064320,PRICEGROUP1,52.7702,117.8169,3050
064320,PRICEGROUP2,52.7702,117.8169,3040
064320,PRICEGROUP3,56.4579,117.8169,3030
064320,PRICEGROUP4,60.1337,117.8169,3020
064320,PRICEGROUP5,63.8214,117.8169,3010
064320,PRICEGROUP6,52.7725,117.8169,3031
064320,PRICEGROUP7,60.0866,117.8169,3021
064320UC,PRICEGROUP1,52.7702,117.8169,3050
064320UC,PRICEGROUP2,52.7702,117.8169,3040
064320UC,PRICEGROUP3,56.4579,117.8169,3030
064320UC,PRICEGROUP4,60.1337,117.8169,3020
064320UC,PRICEGROUP5,63.8214,117.8169,3010
064320UC,PRICEGROUP6,52.7725,117.8169,3031
064320UC,PRICEGROUP7,60.0866,117.8169,3021
064330,PRICEGROUP1,35.5874,88.3545,3050
064330,PRICEGROUP2,35.5874,88.3545,3040
064330,PRICEGROUP3,39.2692,88.3545,3030
064330,PRICEGROUP4,44.1773,88.3545,3020
064330,PRICEGROUP5,47.8581,88.3545,3010
064330,PRICEGROUP6,35.5874,88.3545,3031
064330,PRICEGROUP7,44.1773,88.3545,3021
064400,PRICEGROUP1,32.9518,81.8109,3050
064400,PRICEGROUP2,32.9518,81.8109,3040
064400,PRICEGROUP3,36.3609,81.8109,3030
064400,PRICEGROUP4,40.9055,81.8109,3020
064400,PRICEGROUP5,44.3137,81.8109,3010
064400,PRICEGROUP6,32.9518,81.8109,3031
064400,PRICEGROUP7,40.9055,81.8109,3021
064500,PRICEGROUP1,35.5907,88.3627,3050
064500,PRICEGROUP2,35.5907,88.3627,3040
064500,PRICEGROUP3,39.2728,88.3627,3030
064500,PRICEGROUP4,44.1814,88.3627,3020
064500,PRICEGROUP5,47.8625,88.3627,3010
064500,PRICEGROUP6,35.5907,88.3627,3031
064500,PRICEGROUP7,44.1814,88.3627,3021
064500UC,PRICEGROUP1,35.5907,88.3627,3050
064500UC,PRICEGROUP2,35.5907,88.3627,3040
064500UC,PRICEGROUP3,39.2728,88.3627,3030
064500UC,PRICEGROUP4,44.1814,88.3627,3020
064500UC,PRICEGROUP5,47.8625,88.3627,3010
064500UC,PRICEGROUP6,35.5907,88.3627,3031
064500UC,PRICEGROUP7,44.1814,88.3627,3021
064502,PRICEGROUP1,35.5907,88.3627,3050
064502,PRICEGROUP2,35.5907,88.3627,3040
064502,PRICEGROUP3,39.2728,88.3627,3030
064502,PRICEGROUP4,44.1814,88.3627,3020
064502,PRICEGROUP5,47.8625,88.3627,3010
064502,PRICEGROUP6,35.5907,88.3627,3031
064502,PRICEGROUP7,44.1814,88.3627,3021
064502UC,PRICEGROUP1,35.5907,88.3627,3050
064502UC,PRICEGROUP2,35.5907,88.3627,3040
064502UC,PRICEGROUP3,39.2728,88.3627,3030
064502UC,PRICEGROUP4,44.1814,88.3627,3020
064502UC,PRICEGROUP5,47.8625,88.3627,3010
064502UC,PRICEGROUP6,35.5907,88.3627,3031
064502UC,PRICEGROUP7,44.1814,88.3627,3021
064512,PRICEGROUP1,35.5874,88.3545,3050
064512,PRICEGROUP2,35.5874,88.3545,3040
064512,PRICEGROUP3,39.2692,88.3545,3030
064512,PRICEGROUP4,44.1773,88.3545,3020
064512,PRICEGROUP5,47.8581,88.3545,3010
064512,PRICEGROUP6,35.5874,88.3545,3031
064512,PRICEGROUP7,44.1773,88.3545,3021
064522,PRICEGROUP1,35.5874,88.3545,3050
064522,PRICEGROUP2,35.5874,88.3545,3040
064522,PRICEGROUP3,39.2692,88.3545,3030
064522,PRICEGROUP4,44.1773,88.3545,3020
064522,PRICEGROUP5,47.8581,88.3545,3010
064522,PRICEGROUP6,35.5874,88.3545,3031
064522,PRICEGROUP7,44.1773,88.3545,3021
064532,PRICEGROUP1,35.5907,88.3627,3050
064532,PRICEGROUP2,35.5907,88.3627,3040
064532,PRICEGROUP3,39.2728,88.3627,3030
064532,PRICEGROUP4,44.1814,88.3627,3020
064532,PRICEGROUP5,47.8625,88.3627,3010
064532,PRICEGROUP6,35.5907,88.3627,3031
064532,PRICEGROUP7,44.1814,88.3627,3021
064610,PRICEGROUP1,35.5907,88.3627,3050
064610,PRICEGROUP2,35.5907,88.3627,3040
064610,PRICEGROUP3,39.2728,88.3627,3030
064610,PRICEGROUP4,44.1814,88.3627,3020
064610,PRICEGROUP5,47.8625,88.3627,3010
064610,PRICEGROUP6,35.5907,88.3627,3031
064610,PRICEGROUP7,44.1814,88.3627,3021
064610UC,PRICEGROUP1,35.5907,88.3627,3050
064610UC,PRICEGROUP2,35.5907,88.3627,3040
064610UC,PRICEGROUP3,39.2728,88.3627,3030
064610UC,PRICEGROUP4,44.1814,88.3627,3020
064610UC,PRICEGROUP5,47.8625,88.3627,3010
064610UC,PRICEGROUP6,35.5907,88.3627,3031
064610UC,PRICEGROUP7,44.1814,88.3627,3021
064702,PRICEGROUP1,35.5907,88.3627,3050
064702,PRICEGROUP2,35.5907,88.3627,3040
064702,PRICEGROUP3,39.2728,88.3627,3030
064702,PRICEGROUP4,44.1814,88.3627,3020
064702,PRICEGROUP5,47.8625,88.3627,3010
064702,PRICEGROUP6,35.5907,88.3627,3031
064702,PRICEGROUP7,44.1814,88.3627,3021
064702UC,PRICEGROUP1,35.5907,88.3627,3050
064702UC,PRICEGROUP2,35.5907,88.3627,3040
064702UC,PRICEGROUP3,39.2728,88.3627,3030
064702UC,PRICEGROUP4,44.1814,88.3627,3020
064702UC,PRICEGROUP5,47.8625,88.3627,3010
064702UC,PRICEGROUP6,35.5907,88.3627,3031
064702UC,PRICEGROUP7,44.1814,88.3627,3021
064802,PRICEGROUP1,52.7702,117.8169,3050
064802,PRICEGROUP2,52.7702,117.8169,3040
064802,PRICEGROUP3,56.4579,117.8169,3030
064802,PRICEGROUP4,60.1337,117.8169,3020
064802,PRICEGROUP5,63.8214,117.8169,3010
064802,PRICEGROUP6,52.7725,117.8169,3031
064802,PRICEGROUP7,60.0866,117.8169,3021
064902,PRICEGROUP1,35.5907,88.3627,3050
064902,PRICEGROUP2,35.5907,88.3627,3040
064902,PRICEGROUP3,39.2728,88.3627,3030
064902,PRICEGROUP4,44.1814,88.3627,3020
064902,PRICEGROUP5,47.8625,88.3627,3010
064902,PRICEGROUP6,35.5907,88.3627,3031
064902,PRICEGROUP7,44.1814,88.3627,3021
064902UC,PRICEGROUP1,35.5907,88.3627,3050
064902UC,PRICEGROUP2,35.5907,88.3627,3040
064902UC,PRICEGROUP3,39.2728,88.3627,3030
064902UC,PRICEGROUP4,44.1814,88.3627,3020
064902UC,PRICEGROUP5,47.8625,88.3627,3010
064902UC,PRICEGROUP6,35.5907,88.3627,3031
064902UC,PRICEGROUP7,44.1814,88.3627,3021
065000,PRICEGROUP1,35.5907,88.3627,3050
065000,PRICEGROUP2,35.5907,88.3627,3040
065000,PRICEGROUP3,39.2728,88.3627,3030
065000,PRICEGROUP4,44.1814,88.3627,3020
065000,PRICEGROUP5,47.8625,88.3627,3010
065000,PRICEGROUP6,35.5907,88.3627,3031
065000,PRICEGROUP7,44.1814,88.3627,3021
065002,PRICEGROUP1,33.45,83.0477,3050
065002,PRICEGROUP2,33.45,83.0477,3040
065002,PRICEGROUP3,36.9106,83.0477,3030
065002,PRICEGROUP4,41.5239,83.0477,3020
065002,PRICEGROUP5,44.9836,83.0477,3010
065002,PRICEGROUP6,33.45,83.0477,3031
065002,PRICEGROUP7,41.5239,83.0477,3021
065022,PRICEGROUP1,35.5874,88.3545,3050
065022,PRICEGROUP2,35.5874,88.3545,3040
065022,PRICEGROUP3,39.2692,88.3545,3030
065022,PRICEGROUP4,44.1773,88.3545,3020
065022,PRICEGROUP5,47.8581,88.3545,3010
065022,PRICEGROUP6,35.5874,88.3545,3031
065022,PRICEGROUP7,44.1773,88.3545,3021
065100,PRICEGROUP1,35.5907,88.3627,3050
065100,PRICEGROUP2,35.5907,88.3627,3040
065100,PRICEGROUP3,39.2728,88.3627,3030
065100,PRICEGROUP4,44.1814,88.3627,3020
065100,PRICEGROUP5,47.8625,88.3627,3010
065100,PRICEGROUP6,35.5907,88.3627,3031
065100,PRICEGROUP7,44.1814,88.3627,3021
065100UC,PRICEGROUP1,35.5907,88.3627,3050
065100UC,PRICEGROUP2,35.5907,88.3627,3040
065100UC,PRICEGROUP3,39.2728,88.3627,3030
065100UC,PRICEGROUP4,44.1814,88.3627,3020
065100UC,PRICEGROUP5,47.8625,88.3627,3010
065100UC,PRICEGROUP6,35.5907,88.3627,3031
065100UC,PRICEGROUP7,44.1814,88.3627,3021
065102,PRICEGROUP1,43.9357,109.0812,3050
065102,PRICEGROUP2,43.9357,109.0812,3040
065102,PRICEGROUP3,48.4811,109.0812,3030
065102,PRICEGROUP4,54.5406,109.0812,3020
065102,PRICEGROUP5,59.0849,109.0812,3010
065102,PRICEGROUP6,43.9357,109.0812,3031
065102,PRICEGROUP7,54.5406,109.0812,3021
065110,PRICEGROUP1,35.5907,88.3627,3050
065110,PRICEGROUP2,35.5907,88.3627,3040
065110,PRICEGROUP3,39.2728,88.3627,3030
065110,PRICEGROUP4,44.1814,88.3627,3020
065110,PRICEGROUP5,47.8625,88.3627,3010
065110,PRICEGROUP6,35.5907,88.3627,3031
065110,PRICEGROUP7,44.1814,88.3627,3021
065112,PRICEGROUP1,35.5907,88.3627,3050
065112,PRICEGROUP2,35.5907,88.3627,3040
065112,PRICEGROUP3,39.2728,88.3627,3030
065112,PRICEGROUP4,44.1814,88.3627,3020
065112,PRICEGROUP5,47.8625,88.3627,3010
065112,PRICEGROUP6,35.5907,88.3627,3031
065112,PRICEGROUP7,44.1814,88.3627,3021
065112UC,PRICEGROUP1,49.5961,110.7302,3050
065112UC,PRICEGROUP2,49.5961,110.7302,3040
065112UC,PRICEGROUP3,53.0619,110.7302,3030
065112UC,PRICEGROUP4,56.5167,110.7302,3020
065112UC,PRICEGROUP5,59.9825,110.7302,3010
065112UC,PRICEGROUP6,49.5983,110.7302,3031
065112UC,PRICEGROUP7,56.4724,110.7302,3021
065120,PRICEGROUP1,43.9357,109.0812,3050
065120,PRICEGROUP2,43.9357,109.0812,3040
065120,PRICEGROUP3,48.4811,109.0812,3030
065120,PRICEGROUP4,54.5406,109.0812,3020
065120,PRICEGROUP5,59.0849,109.0812,3010
065120,PRICEGROUP6,43.9357,109.0812,3031
065120,PRICEGROUP7,54.5406,109.0812,3021
065122,PRICEGROUP1,43.9357,109.0812,3050
065122,PRICEGROUP2,43.9357,109.0812,3040
065122,PRICEGROUP3,48.4811,109.0812,3030
065122,PRICEGROUP4,54.5406,109.0812,3020
065122,PRICEGROUP5,59.0849,109.0812,3010
065122,PRICEGROUP6,43.9357,109.0812,3031
065122,PRICEGROUP7,54.5406,109.0812,3021
065130,PRICEGROUP1,43.9357,109.0812,3050
065130,PRICEGROUP2,43.9357,109.0812,3040
065130,PRICEGROUP3,48.4811,109.0812,3030
065130,PRICEGROUP4,54.5406,109.0812,3020
065130,PRICEGROUP5,59.0849,109.0812,3010
065130,PRICEGROUP6,43.9357,109.0812,3031
065130,PRICEGROUP7,54.5406,109.0812,3021
065132,PRICEGROUP1,43.9357,109.0812,3050
065132,PRICEGROUP2,43.9357,109.0812,3040
065132,PRICEGROUP3,48.4811,109.0812,3030
065132,PRICEGROUP4,54.5406,109.0812,3020
065132,PRICEGROUP5,59.0849,109.0812,3010
065132,PRICEGROUP6,43.9357,109.0812,3031
065132,PRICEGROUP7,54.5406,109.0812,3021
065142,PRICEGROUP1,43.9357,109.0812,3050
065142,PRICEGROUP2,43.9357,109.0812,3040
065142,PRICEGROUP3,48.4811,109.0812,3030
065142,PRICEGROUP4,54.5406,109.0812,3020
065142,PRICEGROUP5,59.0849,109.0812,3010
065142,PRICEGROUP6,43.9357,109.0812,3031
065142,PRICEGROUP7,54.5406,109.0812,3021
065152,PRICEGROUP1,35.5907,88.3627,3050
065152,PRICEGROUP2,35.5907,88.3627,3040
065152,PRICEGROUP3,39.2728,88.3627,3030
065152,PRICEGROUP4,44.1814,88.3627,3020
065152,PRICEGROUP5,47.8625,88.3627,3010
065152,PRICEGROUP6,35.5907,88.3627,3031
065152,PRICEGROUP7,44.1814,88.3627,3021
065200,PRICEGROUP1,32.9518,81.8109,3050
065200,PRICEGROUP2,32.9518,81.8109,3040
065200,PRICEGROUP3,36.3609,81.8109,3030
065200,PRICEGROUP4,40.9055,81.8109,3020
065200,PRICEGROUP5,44.3137,81.8109,3010
065200,PRICEGROUP6,32.9518,81.8109,3031
065200,PRICEGROUP7,40.9055,81.8109,3021
065200UC,PRICEGROUP1,35.5907,88.3627,3050
065200UC,PRICEGROUP2,35.5907,88.3627,3040
065200UC,PRICEGROUP3,39.2728,88.3627,3030
065200UC,PRICEGROUP4,44.1814,88.3627,3020
065200UC,PRICEGROUP5,47.8625,88.3627,3010
065200UC,PRICEGROUP6,35.5907,88.3627,3031
065200UC,PRICEGROUP7,44.1814,88.3627,3021
065300,PRICEGROUP1,52.7702,117.8169,3050
065300,PRICEGROUP2,52.7702,117.8169,3040
065300,PRICEGROUP3,56.4579,117.8169,3030
065300,PRICEGROUP4,60.1337,117.8169,3020
065300,PRICEGROUP5,63.8214,117.8169,3010
065300,PRICEGROUP6,52.7725,117.8169,3031
065300,PRICEGROUP7,60.0866,117.8169,3021
065300UC,PRICEGROUP1,52.7702,117.8169,3050
065300UC,PRICEGROUP2,52.7702,117.8169,3040
065300UC,PRICEGROUP3,56.4579,117.8169,3030
065300UC,PRICEGROUP4,60.1337,117.8169,3020
065300UC,PRICEGROUP5,63.8214,117.8169,3010
065300UC,PRICEGROUP6,52.7725,117.8169,3031
065300UC,PRICEGROUP7,60.0866,117.8169,3021
065400,PRICEGROUP1,35.5907,88.3627,3050
065400,PRICEGROUP2,35.5907,88.3627,3040
065400,PRICEGROUP3,39.2728,88.3627,3030
065400,PRICEGROUP4,44.1814,88.3627,3020
065400,PRICEGROUP5,47.8625,88.3627,3010
065400,PRICEGROUP6,35.5907,88.3627,3031
065400,PRICEGROUP7,44.1814,88.3627,3021
065400UC,PRICEGROUP1,35.5907,88.3627,3050
065400UC,PRICEGROUP2,35.5907,88.3627,3040
065400UC,PRICEGROUP3,39.2728,88.3627,3030
065400UC,PRICEGROUP4,44.1814,88.3627,3020
065400UC,PRICEGROUP5,47.8625,88.3627,3010
065400UC,PRICEGROUP6,35.5907,88.3627,3031
065400UC,PRICEGROUP7,44.1814,88.3627,3021
065502,PRICEGROUP1,35.5907,88.3627,3050
065502,PRICEGROUP2,35.5907,88.3627,3040
065502,PRICEGROUP3,39.2728,88.3627,3030
065502,PRICEGROUP4,44.1814,88.3627,3020
065502,PRICEGROUP5,47.8625,88.3627,3010
065502,PRICEGROUP6,35.5907,88.3627,3031
065502,PRICEGROUP7,44.1814,88.3627,3021
065502UC,PRICEGROUP1,35.5907,88.3627,3050
065502UC,PRICEGROUP2,35.5907,88.3627,3040
065502UC,PRICEGROUP3,39.2728,88.3627,3030
065502UC,PRICEGROUP4,44.1814,88.3627,3020
065502UC,PRICEGROUP5,47.8625,88.3627,3010
065502UC,PRICEGROUP6,35.5907,88.3627,3031
065502UC,PRICEGROUP7,44.1814,88.3627,3021
065700,PRICEGROUP1,32.9518,81.8109,3050
065700,PRICEGROUP2,32.9518,81.8109,3040
065700,PRICEGROUP3,36.3609,81.8109,3030
065700,PRICEGROUP4,40.9055,81.8109,3020
065700,PRICEGROUP5,44.3137,81.8109,3010
065700,PRICEGROUP6,32.9518,81.8109,3031
065700,PRICEGROUP7,40.9055,81.8109,3021
065700UC,PRICEGROUP1,35.5907,88.3627,3050
065700UC,PRICEGROUP2,35.5907,88.3627,3040
065700UC,PRICEGROUP3,39.2728,88.3627,3030
065700UC,PRICEGROUP4,44.1814,88.3627,3020
065700UC,PRICEGROUP5,47.8625,88.3627,3010
065700UC,PRICEGROUP6,35.5907,88.3627,3031
065700UC,PRICEGROUP7,44.1814,88.3627,3021
065904,PRICEGROUP1,35.5907,88.3627,3050
065904,PRICEGROUP2,35.5907,88.3627,3040
065904,PRICEGROUP3,39.2728,88.3627,3030
065904,PRICEGROUP4,44.1814,88.3627,3020
065904,PRICEGROUP5,47.8625,88.3627,3010
065904,PRICEGROUP6,35.5907,88.3627,3031
065904,PRICEGROUP7,44.1814,88.3627,3021
065904UC,PRICEGROUP1,35.5907,88.3627,3050
065904UC,PRICEGROUP2,35.5907,88.3627,3040
065904UC,PRICEGROUP3,39.2728,88.3627,3030
065904UC,PRICEGROUP4,44.1814,88.3627,3020
065904UC,PRICEGROUP5,47.8625,88.3627,3010
065904UC,PRICEGROUP6,35.5907,88.3627,3031
065904UC,PRICEGROUP7,44.1814,88.3627,3021
066002,PRICEGROUP1,48.007,119.1892,3050
066002,PRICEGROUP2,48.007,119.1892,3040
066002,PRICEGROUP3,52.9736,119.1892,3030
066002,PRICEGROUP4,59.5946,119.1892,3020
066002,PRICEGROUP5,64.56,119.1892,3010
066002,PRICEGROUP6,48.007,119.1892,3031
066002,PRICEGROUP7,59.5946,119.1892,3021
066011,PRICEGROUP1,52.7702,117.8169,3050
066011,PRICEGROUP2,52.7702,117.8169,3040
066011,PRICEGROUP3,56.4579,117.8169,3030
066011,PRICEGROUP4,60.1337,117.8169,3020
066011,PRICEGROUP5,63.8214,117.8169,3010
066011,PRICEGROUP6,52.7725,117.8169,3031
066011,PRICEGROUP7,60.0866,117.8169,3021
066022,PRICEGROUP1,48.007,119.1892,3050
066022,PRICEGROUP2,48.007,119.1892,3040
066022,PRICEGROUP3,52.9736,119.1892,3030
066022,PRICEGROUP4,59.5946,119.1892,3020
066022,PRICEGROUP5,64.56,119.1892,3010
066022,PRICEGROUP6,48.007,119.1892,3031
066022,PRICEGROUP7,59.5946,119.1892,3021
066202,PRICEGROUP1,35.5874,88.3545,3050
066202,PRICEGROUP2,35.5874,88.3545,3040
066202,PRICEGROUP3,39.2692,88.3545,3030
066202,PRICEGROUP4,44.1773,88.3545,3020
066202,PRICEGROUP5,47.8581,88.3545,3010
066202,PRICEGROUP6,35.5874,88.3545,3031
066202,PRICEGROUP7,44.1773,88.3545,3021
066602,PRICEGROUP1,52.7702,117.8169,3050
066602,PRICEGROUP2,52.7702,117.8169,3040
066602,PRICEGROUP3,56.4579,117.8169,3030
066602,PRICEGROUP4,60.1337,117.8169,3020
066602,PRICEGROUP5,63.8214,117.8169,3010
066602,PRICEGROUP6,52.7725,117.8169,3031
066602,PRICEGROUP7,60.0866,117.8169,3021
066604,PRICEGROUP1,48.007,119.1892,3050
066604,PRICEGROUP2,48.007,119.1892,3040
066604,PRICEGROUP3,52.9736,119.1892,3030
066604,PRICEGROUP4,59.5946,119.1892,3020
066604,PRICEGROUP5,64.56,119.1892,3010
066604,PRICEGROUP6,48.007,119.1892,3031
066604,PRICEGROUP7,59.5946,119.1892,3021
066610,PRICEGROUP1,35.5907,88.3627,3050
066610,PRICEGROUP2,35.5907,88.3627,3040
066610,PRICEGROUP3,39.2728,88.3627,3030
066610,PRICEGROUP4,44.1814,88.3627,3020
066610,PRICEGROUP5,47.8625,88.3627,3010
066610,PRICEGROUP6,35.5907,88.3627,3031
066610,PRICEGROUP7,44.1814,88.3627,3021
066610UC,PRICEGROUP1,35.5907,88.3627,3050
066610UC,PRICEGROUP2,35.5907,88.3627,3040
066610UC,PRICEGROUP3,39.2728,88.3627,3030
066610UC,PRICEGROUP4,44.1814,88.3627,3020
066610UC,PRICEGROUP5,47.8625,88.3627,3010
066610UC,PRICEGROUP6,35.5907,88.3627,3031
066610UC,PRICEGROUP7,44.1814,88.3627,3021
066612,PRICEGROUP1,48.007,119.1892,3050
066612,PRICEGROUP2,48.007,119.1892,3040
066612,PRICEGROUP3,52.9736,119.1892,3030
066612,PRICEGROUP4,59.5946,119.1892,3020
066612,PRICEGROUP5,64.56,119.1892,3010
066612,PRICEGROUP6,48.007,119.1892,3031
066612,PRICEGROUP7,59.5946,119.1892,3021
066614,PRICEGROUP1,52.7702,117.8169,3050
066614,PRICEGROUP2,52.7702,117.8169,3040
066614,PRICEGROUP3,56.4579,117.8169,3030
066614,PRICEGROUP4,60.1337,117.8169,3020
066614,PRICEGROUP5,63.8214,117.8169,3010
066614,PRICEGROUP6,52.7725,117.8169,3031
066614,PRICEGROUP7,60.0866,117.8169,3021
066614UC,PRICEGROUP1,52.7702,117.8169,3050
066614UC,PRICEGROUP2,52.7702,117.8169,3040
066614UC,PRICEGROUP3,56.4579,117.8169,3030
066614UC,PRICEGROUP4,60.1337,117.8169,3020
066614UC,PRICEGROUP5,63.8214,117.8169,3010
066614UC,PRICEGROUP6,52.7725,117.8169,3031
066614UC,PRICEGROUP7,60.0866,117.8169,3021
066622,PRICEGROUP1,52.7702,117.8169,3050
066622,PRICEGROUP2,52.7702,117.8169,3040
066622,PRICEGROUP3,56.4579,117.8169,3030
066622,PRICEGROUP4,60.1337,117.8169,3020
066622,PRICEGROUP5,63.8214,117.8169,3010
066622,PRICEGROUP6,52.7725,117.8169,3031
066622,PRICEGROUP7,60.0866,117.8169,3021
066622UC,PRICEGROUP1,52.7702,117.8169,3050
066622UC,PRICEGROUP2,52.7702,117.8169,3040
066622UC,PRICEGROUP3,56.4579,117.8169,3030
066622UC,PRICEGROUP4,60.1337,117.8169,3020
066622UC,PRICEGROUP5,63.8214,117.8169,3010
066622UC,PRICEGROUP6,52.7725,117.8169,3031
066622UC,PRICEGROUP7,60.0866,117.8169,3021
066632,PRICEGROUP1,52.7702,117.8169,3050
066632,PRICEGROUP2,52.7702,117.8169,3040
066632,PRICEGROUP3,56.4579,117.8169,3030
066632,PRICEGROUP4,60.1337,117.8169,3020
066632,PRICEGROUP5,63.8214,117.8169,3010
066632,PRICEGROUP6,52.7725,117.8169,3031
066632,PRICEGROUP7,60.0866,117.8169,3021
066632UC,PRICEGROUP1,52.7702,117.8169,3050
066632UC,PRICEGROUP2,52.7702,117.8169,3040
066632UC,PRICEGROUP3,56.4579,117.8169,3030
066632UC,PRICEGROUP4,60.1337,117.8169,3020
066632UC,PRICEGROUP5,63.8214,117.8169,3010
066632UC,PRICEGROUP6,52.7725,117.8169,3031
066632UC,PRICEGROUP7,60.0866,117.8169,3021
066640,PRICEGROUP1,35.5874,88.3545,3050
066640,PRICEGROUP2,35.5874,88.3545,3040
066640,PRICEGROUP3,39.2692,88.3545,3030
066640,PRICEGROUP4,44.1773,88.3545,3020
066640,PRICEGROUP5,47.8581,88.3545,3010
066640,PRICEGROUP6,35.5874,88.3545,3031
066640,PRICEGROUP7,44.1773,88.3545,3021
066651,PRICEGROUP1,48.007,119.1892,3050
066651,PRICEGROUP2,48.007,119.1892,3040
066651,PRICEGROUP3,52.9736,119.1892,3030
066651,PRICEGROUP4,59.5946,119.1892,3020
066651,PRICEGROUP5,64.56,119.1892,3010
066651,PRICEGROUP6,48.007,119.1892,3031
066651,PRICEGROUP7,59.5946,119.1892,3021
066664,PRICEGROUP1,48.007,119.1892,3050
066664,PRICEGROUP2,48.007,119.1892,3040
066664,PRICEGROUP3,52.9736,119.1892,3030
066664,PRICEGROUP4,59.5946,119.1892,3020
066664,PRICEGROUP5,64.56,119.1892,3010
066664,PRICEGROUP6,48.007,119.1892,3031
066664,PRICEGROUP7,59.5946,119.1892,3021
066702,PRICEGROUP1,35.5907,88.3627,3050
066702,PRICEGROUP2,35.5907,88.3627,3040
066702,PRICEGROUP3,39.2728,88.3627,3030
066702,PRICEGROUP4,44.1814,88.3627,3020
066702,PRICEGROUP5,47.8625,88.3627,3010
066702,PRICEGROUP6,35.5907,88.3627,3031
066702,PRICEGROUP7,44.1814,88.3627,3021
067402UC,PRICEGROUP1,52.7702,117.8169,3050
067402UC,PRICEGROUP2,52.7702,117.8169,3040
067402UC,PRICEGROUP3,56.4579,117.8169,3030
067402UC,PRICEGROUP4,60.1337,117.8169,3020
067402UC,PRICEGROUP5,63.8214,117.8169,3010
067402UC,PRICEGROUP6,52.7725,117.8169,3031
067402UC,PRICEGROUP7,60.0866,117.8169,3021
067412,PRICEGROUP1,52.7702,117.8169,3050
067412,PRICEGROUP2,52.7702,117.8169,3040
067412,PRICEGROUP3,56.4579,117.8169,3030
067412,PRICEGROUP4,60.1337,117.8169,3020
067412,PRICEGROUP5,63.8214,117.8169,3010
